Date,Product,Category,Sales,Units
2023-05-12,Air Fryer,Home & Kitchen,1030.29,12
2023-05-12,Shampoo,Beauty,402.55,33
2023-05-12,Moisturizer,Beauty,737.67,28
2023-05-12,Lipstick,Beauty,441.0,24
2023-05-12,Perfume,Beauty,719.69,11
2023-05-12,Face Serum,Beauty,521.99,13
2023-05-13,Laptop,Electronics,6656.23,8
2023-05-13,Smartphone,Electronics,15509.27,24
2023-05-13,Headphones,Electronics,3835.01,32
2023-05-13,Tablet,Electronics,3653.25,9
2023-05-13,Smart Watch,Electronics,5891.91,25
2023-05-13,T-Shirt,Clothing,1563.51,64
2023-05-13,Jeans,Clothing,2074.55,35
2023-05-13,Jacket,Clothing,2037.65,22
2023-05-13,Sneakers,Clothing,1616.14,21
2023-05-13,Dress,Clothing,2124.81,30
2023-05-13,Blender,Home & Kitchen,774.73,17
2023-05-13,Coffee Maker,Home & Kitchen,1065.02,13
2023-05-13,Cookware Set,Home & Kitchen,1211.78,9
2023-05-13,Vacuum Cleaner,Home & Kitchen,1220.18,6
2023-05-13,Air Fryer,Home & Kitchen,1539.59,18
2023-05-13,Shampoo,Beauty,516.41,41
2023-05-13,Moisturizer,Beauty,1061.5,38
2023-05-13,Lipstick,Beauty,671.75,37
2023-05-13,Perfume,Beauty,724.87,11
2023-05-13,Face Serum,Beauty,992.83,23
2023-05-14,Laptop,Electronics,9993.54,11
2023-05-14,Smartphone,Electronics,12873.45,21
2023-05-14,Headphones,Electronics,2898.4,22
2023-05-14,Tablet,Electronics,5277.65,14
2023-05-14,Smart Watch,Electronics,6479.75,25
2023-05-14,T-Shirt,Clothing,1164.48,50
2023-05-14,Jeans,Clothing,1619.43,28
2023-05-14,Jacket,Clothing,2339.35,27
2023-05-14,Sneakers,Clothing,2432.8,32
2023-05-14,Dress,Clothing,1213.08,19
2023-05-14,Blender,Home & Kitchen,741.79,16
2023-05-14,Coffee Maker,Home & Kitchen,964.4,13
2023-05-14,Cookware Set,Home & Kitchen,1178.2,9
2023-05-14,Vacuum Cleaner,Home & Kitchen,936.54,5
2023-05-14,Air Fryer,Home & Kitchen,1187.49,13
2023-05-14,Shampoo,Beauty,514.44,42
2023-05-14,Moisturizer,Beauty,872.75,33
2023-05-14,Lipstick,Beauty,741.57,42
2023-05-14,Perfume,Beauty,814.94,12
2023-05-14,Face Serum,Beauty,730.25,18
2023-05-15,Laptop,Electronics,7074.24,8
2023-05-15,Smartphone,Electronics,8366.31,14
2023-05-15,Headphones,Electronics,3496.86,27
2023-05-15,Tablet,Electronics,3685.3,9
2023-05-15,Smart Watch,Electronics,5716.29,23
2023-05-15,T-Shirt,Clothing,1196.56,51
2023-05-15,Jeans,Clothing,1438.86,25
2023-05-15,Jacket,Clothing,1658.85,20
2023-05-15,Sneakers,Clothing,1121.66,15
2023-05-15,Dress,Clothing,973.13,15
2023-05-15,Blender,Home & Kitchen,854.28,17
2023-05-15,Coffee Maker,Home & Kitchen,1043.47,13
2023-05-15,Cookware Set,Home & Kitchen,739.3,6
2023-05-15,Vacuum Cleaner,Home & Kitchen,1537.5,8
2023-05-15,Air Fryer,Home & Kitchen,1131.46,13
2023-05-15,Shampoo,Beauty,405.83,34
2023-05-15,Moisturizer,Beauty,1266.98,48
2023-05-15,Lipstick,Beauty,587.44,33
2023-05-15,Perfume,Beauty,652.58,10
2023-05-15,Face Serum,Beauty,584.8,15
2023-05-16,Laptop,Electronics,7560.15,9
2023-05-16,Smartphone,Electronics,11871.16,18
2023-05-16,Headphones,Electronics,3306.5,25
2023-05-16,Tablet,Electronics,4118.55,11
2023-05-16,Smart Watch,Electronics,4411.95,19
2023-05-16,T-Shirt,Clothing,846.5,38
2023-05-16,Jeans,Clothing,1117.47,20
2023-05-16,Jacket,Clothing,1417.19,17
2023-05-16,Sneakers,Clothing,1236.98,16
2023-05-16,Dress,Clothing,1159.04,16
2023-05-16,Blender,Home & Kitchen,721.31,16
2023-05-16,Coffee Maker,Home & Kitchen,1070.17,14
2023-05-16,Cookware Set,Home & Kitchen,1205.86,9
2023-05-16,Vacuum Cleaner,Home & Kitchen,1307.49,7
2023-05-16,Air Fryer,Home & Kitchen,1357.65,15
2023-05-16,Shampoo,Beauty,386.39,32
2023-05-16,Moisturizer,Beauty,1292.99,48
2023-05-16,Lipstick,Beauty,720.14,42
2023-05-16,Perfume,Beauty,811.04,13
2023-05-16,Face Serum,Beauty,600.48,15
2023-05-17,Laptop,Electronics,6204.19,7
2023-05-17,Smartphone,Electronics,12348.1,19
2023-05-17,Headphones,Electronics,2883.93,23
2023-05-17,Tablet,Electronics,5170.89,13
2023-05-17,Smart Watch,Electronics,4189.97,17
2023-05-17,T-Shirt,Clothing,970.22,42
2023-05-17,Jeans,Clothing,1854.15,30
2023-05-17,Jacket,Clothing,1261.65,15
2023-05-17,Sneakers,Clothing,1335.11,17
2023-05-17,Dress,Clothing,722.9,11
2023-05-17,Blender,Home & Kitchen,740.56,15
2023-05-17,Coffee Maker,Home & Kitchen,984.95,12
2023-05-17,Cookware Set,Home & Kitchen,1220.03,10
2023-05-17,Vacuum Cleaner,Home & Kitchen,1428.34,7
2023-05-17,Air Fryer,Home & Kitchen,1007.77,11
2023-05-17,Shampoo,Beauty,382.17,33
2023-05-17,Moisturizer,Beauty,769.44,27
2023-05-17,Lipstick,Beauty,575.35,32
2023-05-17,Perfume,Beauty,418.66,7
2023-05-17,Face Serum,Beauty,499.69,12
2023-05-18,Laptop,Electronics,8074.7,9
2023-05-18,Smartphone,Electronics,9323.27,15
2023-05-18,Headphones,Electronics,4002.27,31
2023-05-18,Tablet,Electronics,4688.04,12
2023-05-18,Smart Watch,Electronics,4160.93,18
2023-05-18,T-Shirt,Clothing,1040.95,46
2023-05-18,Jeans,Clothing,1464.53,24
2023-05-18,Jacket,Clothing,1457.43,17
2023-05-18,Sneakers,Clothing,1187.41,16
2023-05-18,Dress,Clothing,1134.64,17
2023-05-18,Blender,Home & Kitchen,600.51,13
2023-05-18,Coffee Maker,Home & Kitchen,752.18,10
2023-05-18,Cookware Set,Home & Kitchen,970.39,8
2023-05-18,Vacuum Cleaner,Home & Kitchen,1234.96,6
2023-05-18,Air Fryer,Home & Kitchen,1313.55,16
2023-05-18,Shampoo,Beauty,421.12,34
2023-05-18,Moisturizer,Beauty,996.61,38
2023-05-18,Lipstick,Beauty,671.31,37
2023-05-18,Perfume,Beauty,463.09,7
2023-05-18,Face Serum,Beauty,733.31,18
2023-05-19,Laptop,Electronics,6376.1,7
2023-05-19,Smartphone,Electronics,14900.19,22
2023-05-19,Headphones,Electronics,2596.04,21
2023-05-19,Tablet,Electronics,3191.31,8
2023-05-19,Smart Watch,Electronics,5348.47,21
2023-05-19,T-Shirt,Clothing,950.71,43
2023-05-19,Jeans,Clothing,1182.79,20
2023-05-19,Jacket,Clothing,1126.67,13
2023-05-19,Sneakers,Clothing,1628.72,21
2023-05-19,Dress,Clothing,961.26,15
2023-05-19,Blender,Home & Kitchen,814.07,16
2023-05-19,Coffee Maker,Home & Kitchen,1019.15,13
2023-05-19,Cookware Set,Home & Kitchen,1287.08,10
2023-05-19,Vacuum Cleaner,Home & Kitchen,1208.54,6
2023-05-19,Air Fryer,Home & Kitchen,1531.78,17
2023-05-19,Shampoo,Beauty,470.21,39
2023-05-19,Moisturizer,Beauty,903.91,34
2023-05-19,Lipstick,Beauty,648.04,35
2023-05-19,Perfume,Beauty,845.33,14
2023-05-19,Face Serum,Beauty,484.11,12
2023-05-20,Laptop,Electronics,8090.14,9
2023-05-20,Smartphone,Electronics,12318.67,19
2023-05-20,Headphones,Electronics,4473.43,34
2023-05-20,Tablet,Electronics,4593.97,12
2023-05-20,Smart Watch,Electronics,6107.38,26
2023-05-20,T-Shirt,Clothing,1226.61,55
2023-05-20,Jeans,Clothing,1841.68,31
2023-05-20,Jacket,Clothing,2162.66,24
2023-05-20,Sneakers,Clothing,1961.47,25
2023-05-20,Dress,Clothing,1553.83,22
2023-05-20,Blender,Home & Kitchen,949.45,20
2023-05-20,Coffee Maker,Home & Kitchen,735.15,10
2023-05-20,Cookware Set,Home & Kitchen,1095.7,9
2023-05-20,Vacuum Cleaner,Home & Kitchen,1362.13,7
2023-05-20,Air Fryer,Home & Kitchen,1548.89,18
2023-05-20,Shampoo,Beauty,511.04,45
2023-05-20,Moisturizer,Beauty,974.78,34
2023-05-20,Lipstick,Beauty,622.45,34
2023-05-20,Perfume,Beauty,719.16,12
2023-05-20,Face Serum,Beauty,629.6,16
2023-05-21,Laptop,Electronics,7267.41,8
2023-05-21,Smartphone,Electronics,12774.24,19
2023-05-21,Headphones,Electronics,4111.76,31
2023-05-21,Tablet,Electronics,4533.62,11
2023-05-21,Smart Watch,Electronics,6418.25,26
2023-05-21,T-Shirt,Clothing,1518.89,61
2023-05-21,Jeans,Clothing,2465.98,42
2023-05-21,Jacket,Clothing,1981.71,23
2023-05-21,Sneakers,Clothing,2907.41,38
2023-05-21,Dress,Clothing,1580.54,23
2023-05-21,Blender,Home & Kitchen,948.71,21
2023-05-21,Coffee Maker,Home & Kitchen,1045.6,14
2023-05-21,Cookware Set,Home & Kitchen,1202.76,9
2023-05-21,Vacuum Cleaner,Home & Kitchen,1486.49,8
2023-05-21,Air Fryer,Home & Kitchen,1284.91,14
2023-05-21,Shampoo,Beauty,606.6,54
2023-05-21,Moisturizer,Beauty,1241.36,43
2023-05-21,Lipstick,Beauty,573.11,31
2023-05-21,Perfume,Beauty,905.02,15
2023-05-21,Face Serum,Beauty,706.66,17
2023-05-22,Laptop,Electronics,8394.43,9
2023-05-22,Smartphone,Electronics,7223.3,12
2023-05-22,Headphones,Electronics,3948.93,30
2023-05-22,Tablet,Electronics,5016.82,12
2023-05-22,Smart Watch,Electronics,3719.22,16
2023-05-22,T-Shirt,Clothing,1035.63,42
2023-05-22,Jeans,Clothing,1761.1,32
2023-05-22,Jacket,Clothing,1269.97,14
2023-05-22,Sneakers,Clothing,1174.15,16
2023-05-22,Dress,Clothing,918.58,13
2023-05-22,Blender,Home & Kitchen,836.8,17
2023-05-22,Coffee Maker,Home & Kitchen,1147.83,14
2023-05-22,Cookware Set,Home & Kitchen,1233.0,10
2023-05-22,Vacuum Cleaner,Home & Kitchen,1404.85,7
2023-05-22,Air Fryer,Home & Kitchen,1338.94,16
2023-05-22,Shampoo,Beauty,563.81,47
2023-05-22,Moisturizer,Beauty,1105.31,38
2023-05-22,Lipstick,Beauty,547.31,30
2023-05-22,Perfume,Beauty,598.11,9
2023-05-22,Face Serum,Beauty,635.3,15
2023-05-23,Laptop,Electronics,7636.35,9
2023-05-23,Smartphone,Electronics,9503.27,14
2023-05-23,Headphones,Electronics,3340.32,28
2023-05-23,Tablet,Electronics,4471.33,11
2023-05-23,Smart Watch,Electronics,4405.36,19
2023-05-23,T-Shirt,Clothing,1396.6,62
2023-05-23,Jeans,Clothing,1571.31,28
2023-05-23,Jacket,Clothing,1159.28,14
2023-05-23,Sneakers,Clothing,1606.55,20
2023-05-23,Dress,Clothing,1150.83,17
2023-05-23,Blender,Home & Kitchen,899.9,19
2023-05-23,Coffee Maker,Home & Kitchen,610.32,8
2023-05-23,Cookware Set,Home & Kitchen,792.71,6
2023-05-23,Vacuum Cleaner,Home & Kitchen,1325.53,7
2023-05-23,Air Fryer,Home & Kitchen,1351.44,16
2023-05-23,Shampoo,Beauty,449.34,37
2023-05-23,Moisturizer,Beauty,908.64,32
2023-05-23,Lipstick,Beauty,642.24,34
2023-05-23,Perfume,Beauty,764.75,12
2023-05-23,Face Serum,Beauty,439.67,11
2023-05-24,Laptop,Electronics,5579.01,6
2023-05-24,Smartphone,Electronics,11314.68,17
2023-05-24,Headphones,Electronics,3708.07,28
2023-05-24,Tablet,Electronics,3739.5,10
2023-05-24,Smart Watch,Electronics,3302.87,13
2023-05-24,T-Shirt,Clothing,924.32,39
2023-05-24,Jeans,Clothing,1542.82,26
2023-05-24,Jacket,Clothing,1300.04,15
2023-05-24,Sneakers,Clothing,1770.74,22
2023-05-24,Dress,Clothing,1020.65,15
2023-05-24,Blender,Home & Kitchen,743.59,15
2023-05-24,Coffee Maker,Home & Kitchen,806.55,11
2023-05-24,Cookware Set,Home & Kitchen,1145.66,9
2023-05-24,Vacuum Cleaner,Home & Kitchen,1203.88,6
2023-05-24,Air Fryer,Home & Kitchen,967.32,11
2023-05-24,Shampoo,Beauty,414.3,36
2023-05-24,Moisturizer,Beauty,838.14,31
2023-05-24,Lipstick,Beauty,509.28,28
2023-05-24,Perfume,Beauty,527.13,8
2023-05-24,Face Serum,Beauty,772.15,19
2023-05-25,Laptop,Electronics,8166.04,9
2023-05-25,Smartphone,Electronics,14110.95,22
2023-05-25,Headphones,Electronics,2988.43,23
2023-05-25,Tablet,Electronics,4612.15,12
2023-05-25,Smart Watch,Electronics,4937.33,20
2023-05-25,T-Shirt,Clothing,868.24,35
2023-05-25,Jeans,Clothing,1331.95,23
2023-05-25,Jacket,Clothing,1466.11,17
2023-05-25,Sneakers,Clothing,1131.91,15
2023-05-25,Dress,Clothing,1149.65,17
2023-05-25,Blender,Home & Kitchen,868.3,17
2023-05-25,Coffee Maker,Home & Kitchen,1031.91,14
2023-05-25,Cookware Set,Home & Kitchen,1353.64,10
2023-05-25,Vacuum Cleaner,Home & Kitchen,918.47,5
2023-05-25,Air Fryer,Home & Kitchen,1235.72,15
2023-05-25,Shampoo,Beauty,501.77,42
2023-05-25,Moisturizer,Beauty,972.24,35
2023-05-25,Lipstick,Beauty,557.0,31
2023-05-25,Perfume,Beauty,652.59,10
2023-05-25,Face Serum,Beauty,465.46,11
2023-05-26,Laptop,Electronics,9236.45,10
2023-05-26,Smartphone,Electronics,6686.95,11
2023-05-26,Headphones,Electronics,4010.29,31
2023-05-26,Tablet,Electronics,3732.75,10
2023-05-26,Smart Watch,Electronics,4923.26,21
2023-05-26,T-Shirt,Clothing,671.3,28
2023-05-26,Jeans,Clothing,1672.86,28
2023-05-26,Jacket,Clothing,1453.24,17
2023-05-26,Sneakers,Clothing,1614.88,20
2023-05-26,Dress,Clothing,678.98,10
2023-05-26,Blender,Home & Kitchen,701.1,15
2023-05-26,Coffee Maker,Home & Kitchen,1057.36,13
2023-05-26,Cookware Set,Home & Kitchen,1483.77,11
2023-05-26,Vacuum Cleaner,Home & Kitchen,1178.84,6
2023-05-26,Air Fryer,Home & Kitchen,1068.58,13
2023-05-26,Shampoo,Beauty,415.21,37
2023-05-26,Moisturizer,Beauty,1439.68,52
2023-05-26,Lipstick,Beauty,499.76,27
2023-05-26,Perfume,Beauty,548.72,9
2023-05-26,Face Serum,Beauty,535.32,13
2023-05-27,Laptop,Electronics,8112.08,9
2023-05-27,Smartphone,Electronics,14921.66,24
2023-05-27,Headphones,Electronics,3909.17,29
2023-05-27,Tablet,Electronics,8284.92,21
2023-05-27,Smart Watch,Electronics,5703.13,24
2023-05-27,T-Shirt,Clothing,1867.29,76
2023-05-27,Jeans,Clothing,2193.97,36
2023-05-27,Jacket,Clothing,1658.11,19
2023-05-27,Sneakers,Clothing,2249.81,28
2023-05-27,Dress,Clothing,1575.88,23
2023-05-27,Blender,Home & Kitchen,804.79,16
2023-05-27,Coffee Maker,Home & Kitchen,1307.06,16
2023-05-27,Cookware Set,Home & Kitchen,1217.91,9
2023-05-27,Vacuum Cleaner,Home & Kitchen,1146.51,6
2023-05-27,Air Fryer,Home & Kitchen,2118.58,24
2023-05-27,Shampoo,Beauty,407.9,35
2023-05-27,Moisturizer,Beauty,1036.91,36
2023-05-27,Lipstick,Beauty,718.03,40
2023-05-27,Perfume,Beauty,733.66,11
2023-05-27,Face Serum,Beauty,561.15,14
2023-05-28,Laptop,Electronics,8145.74,9
2023-05-28,Smartphone,Electronics,17606.52,27
2023-05-28,Headphones,Electronics,4168.65,33
2023-05-28,Tablet,Electronics,5541.66,15
2023-05-28,Smart Watch,Electronics,5995.95,24
2023-05-28,T-Shirt,Clothing,1450.47,65
2023-05-28,Jeans,Clothing,1982.71,35
2023-05-28,Jacket,Clothing,2008.33,24
2023-05-28,Sneakers,Clothing,1517.36,20
2023-05-28,Dress,Clothing,1640.97,25
2023-05-28,Blender,Home & Kitchen,797.38,17
2023-05-28,Coffee Maker,Home & Kitchen,808.88,10
2023-05-28,Cookware Set,Home & Kitchen,1194.65,10
2023-05-28,Vacuum Cleaner,Home & Kitchen,1461.82,7
2023-05-28,Air Fryer,Home & Kitchen,1604.31,19
2023-05-28,Shampoo,Beauty,463.12,40
2023-05-28,Moisturizer,Beauty,1014.62,36
2023-05-28,Lipstick,Beauty,641.58,36
2023-05-28,Perfume,Beauty,939.66,15
2023-05-28,Face Serum,Beauty,812.79,20
2023-05-29,Laptop,Electronics,7841.33,9
2023-05-29,Smartphone,Electronics,12119.2,19
2023-05-29,Headphones,Electronics,3515.8,27
2023-05-29,Tablet,Electronics,3727.58,9
2023-05-29,Smart Watch,Electronics,5307.72,22
2023-05-29,T-Shirt,Clothing,1182.03,48
2023-05-29,Jeans,Clothing,1816.82,30
2023-05-29,Jacket,Clothing,1082.32,13
2023-05-29,Sneakers,Clothing,1262.87,17
2023-05-29,Dress,Clothing,815.44,12
2023-05-29,Blender,Home & Kitchen,808.33,16
2023-05-29,Coffee Maker,Home & Kitchen,1059.29,13
2023-05-29,Cookware Set,Home & Kitchen,1174.26,9
2023-05-29,Vacuum Cleaner,Home & Kitchen,1394.94,7
2023-05-29,Air Fryer,Home & Kitchen,990.71,12
2023-05-29,Shampoo,Beauty,394.38,32
2023-05-29,Moisturizer,Beauty,1256.18,43
2023-05-29,Lipstick,Beauty,690.06,37
2023-05-29,Perfume,Beauty,672.22,10
2023-05-29,Face Serum,Beauty,737.73,17
2023-05-30,Laptop,Electronics,6725.84,8
2023-05-30,Smartphone,Electronics,11623.17,19
2023-05-30,Headphones,Electronics,3537.15,28
2023-05-30,Tablet,Electronics,6698.3,16
2023-05-30,Smart Watch,Electronics,4913.64,19
2023-05-30,T-Shirt,Clothing,1001.74,44
2023-05-30,Jeans,Clothing,1559.44,27
2023-05-30,Jacket,Clothing,1454.34,16
2023-05-30,Sneakers,Clothing,1380.84,18
2023-05-30,Dress,Clothing,1251.48,19
2023-05-30,Blender,Home & Kitchen,813.12,17
2023-05-30,Coffee Maker,Home & Kitchen,1058.2,13
2023-05-30,Cookware Set,Home & Kitchen,1429.73,12
2023-05-30,Vacuum Cleaner,Home & Kitchen,1492.41,8
2023-05-30,Air Fryer,Home & Kitchen,1459.69,16
2023-05-30,Shampoo,Beauty,421.08,35
2023-05-30,Moisturizer,Beauty,973.93,37
2023-05-30,Lipstick,Beauty,502.8,29
2023-05-30,Perfume,Beauty,1022.6,16
2023-05-30,Face Serum,Beauty,482.6,12
2023-05-31,Laptop,Electronics,7475.48,8
2023-05-31,Smartphone,Electronics,10766.95,18
2023-05-31,Headphones,Electronics,3571.52,27
2023-05-31,Tablet,Electronics,3995.42,10
2023-05-31,Smart Watch,Electronics,3238.24,14
2023-05-31,T-Shirt,Clothing,725.72,32
2023-05-31,Jeans,Clothing,1525.49,26
2023-05-31,Jacket,Clothing,912.87,11
2023-05-31,Sneakers,Clothing,1632.31,21
2023-05-31,Dress,Clothing,1132.32,17
2023-05-31,Blender,Home & Kitchen,910.05,20
2023-05-31,Coffee Maker,Home & Kitchen,1106.13,14
2023-05-31,Cookware Set,Home & Kitchen,809.93,6
2023-05-31,Vacuum Cleaner,Home & Kitchen,984.93,5
2023-05-31,Air Fryer,Home & Kitchen,1168.93,14
2023-05-31,Shampoo,Beauty,340.46,30
2023-05-31,Moisturizer,Beauty,748.8,26
2023-05-31,Lipstick,Beauty,527.02,28
2023-05-31,Perfume,Beauty,791.6,13
2023-05-31,Face Serum,Beauty,880.27,21
2023-06-01,Laptop,Electronics,6102.61,7
2023-06-01,Smartphone,Electronics,11515.88,17
2023-06-01,Headphones,Electronics,3418.22,26
2023-06-01,Tablet,Electronics,4113.09,11
2023-06-01,Smart Watch,Electronics,5498.24,24
2023-06-01,T-Shirt,Clothing,928.68,40
2023-06-01,Jeans,Clothing,1365.62,24
2023-06-01,Jacket,Clothing,1283.36,15
2023-06-01,Sneakers,Clothing,1485.28,19
2023-06-01,Dress,Clothing,660.59,10
2023-06-01,Blender,Home & Kitchen,844.88,17
2023-06-01,Coffee Maker,Home & Kitchen,912.73,12
2023-06-01,Cookware Set,Home & Kitchen,808.36,6
2023-06-01,Vacuum Cleaner,Home & Kitchen,1314.73,7
2023-06-01,Air Fryer,Home & Kitchen,1092.91,13
2023-06-01,Shampoo,Beauty,447.58,40
2023-06-01,Moisturizer,Beauty,1091.53,39
2023-06-01,Lipstick,Beauty,642.93,35
2023-06-01,Perfume,Beauty,878.29,13
2023-06-01,Face Serum,Beauty,387.3,9
2023-06-02,Laptop,Electronics,6082.81,7
2023-06-02,Smartphone,Electronics,10123.64,16
2023-06-02,Headphones,Electronics,2272.46,18
2023-06-02,Tablet,Electronics,4774.7,13
2023-06-02,Smart Watch,Electronics,4022.3,16
2023-06-02,T-Shirt,Clothing,1203.5,52
2023-06-02,Jeans,Clothing,1955.79,32
2023-06-02,Jacket,Clothing,1510.46,17
2023-06-02,Sneakers,Clothing,1517.23,19
2023-06-02,Dress,Clothing,807.48,12
2023-06-02,Blender,Home & Kitchen,812.72,17
2023-06-02,Coffee Maker,Home & Kitchen,1159.95,14
2023-06-02,Cookware Set,Home & Kitchen,1247.04,10
2023-06-02,Vacuum Cleaner,Home & Kitchen,1748.02,9
2023-06-02,Air Fryer,Home & Kitchen,1231.82,14
2023-06-02,Shampoo,Beauty,434.54,36
2023-06-02,Moisturizer,Beauty,909.12,32
2023-06-02,Lipstick,Beauty,841.54,49
2023-06-02,Perfume,Beauty,519.7,8
2023-06-02,Face Serum,Beauty,708.89,18
2023-06-03,Laptop,Electronics,9722.63,11
2023-06-03,Smartphone,Electronics,14539.3,23
2023-06-03,Headphones,Electronics,3150.52,26
2023-06-03,Tablet,Electronics,4602.61,11
2023-06-03,Smart Watch,Electronics,5639.85,23
2023-06-03,T-Shirt,Clothing,1676.86,74
2023-06-03,Jeans,Clothing,2200.59,37
2023-06-03,Jacket,Clothing,2130.86,25
2023-06-03,Sneakers,Clothing,2278.33,28
2023-06-03,Dress,Clothing,1684.98,24
2023-06-03,Blender,Home & Kitchen,928.98,19
2023-06-03,Coffee Maker,Home & Kitchen,1262.69,17
2023-06-03,Cookware Set,Home & Kitchen,1433.8,11
2023-06-03,Vacuum Cleaner,Home & Kitchen,1166.21,6
2023-06-03,Air Fryer,Home & Kitchen,1096.93,13
2023-06-03,Shampoo,Beauty,574.65,51
2023-06-03,Moisturizer,Beauty,1151.61,44
2023-06-03,Lipstick,Beauty,968.19,56
2023-06-03,Perfume,Beauty,1142.37,18
2023-06-03,Face Serum,Beauty,661.04,16
2023-06-04,Laptop,Electronics,8534.52,10
2023-06-04,Smartphone,Electronics,9654.64,16
2023-06-04,Headphones,Electronics,4416.4,34
2023-06-04,Tablet,Electronics,7135.81,18
2023-06-04,Smart Watch,Electronics,5635.64,24
2023-06-04,T-Shirt,Clothing,1522.1,62
2023-06-04,Jeans,Clothing,2474.07,45
2023-06-04,Jacket,Clothing,2883.87,31
2023-06-04,Sneakers,Clothing,2833.04,37
2023-06-04,Dress,Clothing,1436.96,22
2023-06-04,Blender,Home & Kitchen,805.02,17
2023-06-04,Coffee Maker,Home & Kitchen,1149.77,14
2023-06-04,Cookware Set,Home & Kitchen,1084.83,9
2023-06-04,Vacuum Cleaner,Home & Kitchen,1704.84,9
2023-06-04,Air Fryer,Home & Kitchen,1252.22,15
2023-06-04,Shampoo,Beauty,558.39,46
2023-06-04,Moisturizer,Beauty,1354.15,47
2023-06-04,Lipstick,Beauty,571.47,31
2023-06-04,Perfume,Beauty,720.45,12
2023-06-04,Face Serum,Beauty,1075.9,27
2023-06-05,Laptop,Electronics,7470.88,9
2023-06-05,Smartphone,Electronics,9876.44,15
2023-06-05,Headphones,Electronics,3631.27,28
2023-06-05,Tablet,Electronics,5698.1,14
2023-06-05,Smart Watch,Electronics,4592.1,19
2023-06-05,T-Shirt,Clothing,1234.83,50
2023-06-05,Jeans,Clothing,1802.67,31
2023-06-05,Jacket,Clothing,1200.5,14
2023-06-05,Sneakers,Clothing,1601.42,20
2023-06-05,Dress,Clothing,1504.08,21
2023-06-05,Blender,Home & Kitchen,1102.05,24
2023-06-05,Coffee Maker,Home & Kitchen,1133.19,14
2023-06-05,Cookware Set,Home & Kitchen,986.85,8
2023-06-05,Vacuum Cleaner,Home & Kitchen,941.84,5
2023-06-05,Air Fryer,Home & Kitchen,1173.12,13
2023-06-05,Shampoo,Beauty,375.76,31
2023-06-05,Moisturizer,Beauty,1378.62,51
2023-06-05,Lipstick,Beauty,423.17,25
2023-06-05,Perfume,Beauty,610.6,9
2023-06-05,Face Serum,Beauty,721.1,17
2023-06-06,Laptop,Electronics,7113.57,8
2023-06-06,Smartphone,Electronics,14042.93,22
2023-06-06,Headphones,Electronics,3308.91,27
2023-06-06,Tablet,Electronics,4531.56,11
2023-06-06,Smart Watch,Electronics,6210.59,25
2023-06-06,T-Shirt,Clothing,1013.57,41
2023-06-06,Jeans,Clothing,2122.74,37
2023-06-06,Jacket,Clothing,1316.57,15
2023-06-06,Sneakers,Clothing,1044.48,13
2023-06-06,Dress,Clothing,1009.71,15
2023-06-06,Blender,Home & Kitchen,552.5,12
2023-06-06,Coffee Maker,Home & Kitchen,1143.04,14
2023-06-06,Cookware Set,Home & Kitchen,1334.51,10
2023-06-06,Vacuum Cleaner,Home & Kitchen,1713.86,9
2023-06-06,Air Fryer,Home & Kitchen,1393.89,15
2023-06-06,Shampoo,Beauty,354.36,30
2023-06-06,Moisturizer,Beauty,1171.45,41
2023-06-06,Lipstick,Beauty,568.72,31
2023-06-06,Perfume,Beauty,807.46,13
2023-06-06,Face Serum,Beauty,579.79,14
2023-06-07,Laptop,Electronics,8677.74,10
2023-06-07,Smartphone,Electronics,10896.26,17
2023-06-07,Headphones,Electronics,3198.16,24
2023-06-07,Tablet,Electronics,5453.25,14
2023-06-07,Smart Watch,Electronics,5680.85,23
2023-06-07,T-Shirt,Clothing,954.44,38
2023-06-07,Jeans,Clothing,1806.74,32
2023-06-07,Jacket,Clothing,1620.81,19
2023-06-07,Sneakers,Clothing,1513.45,20
2023-06-07,Dress,Clothing,1256.59,18
2023-06-07,Blender,Home & Kitchen,1084.05,22
2023-06-07,Coffee Maker,Home & Kitchen,893.52,12
2023-06-07,Cookware Set,Home & Kitchen,1109.73,9
2023-06-07,Vacuum Cleaner,Home & Kitchen,1458.35,7
2023-06-07,Air Fryer,Home & Kitchen,1084.99,13
2023-06-07,Shampoo,Beauty,438.42,38
2023-06-07,Moisturizer,Beauty,1034.08,37
2023-06-07,Lipstick,Beauty,607.73,33
2023-06-07,Perfume,Beauty,645.06,10
2023-06-07,Face Serum,Beauty,513.75,13
2023-06-08,Laptop,Electronics,8273.62,10
2023-06-08,Smartphone,Electronics,9202.58,15
2023-06-08,Headphones,Electronics,4314.12,32
2023-06-08,Tablet,Electronics,3606.74,9
2023-06-08,Smart Watch,Electronics,6200.9,27
2023-06-08,T-Shirt,Clothing,960.8,41
2023-06-08,Jeans,Clothing,1868.1,32
2023-06-08,Jacket,Clothing,1567.51,18
2023-06-08,Sneakers,Clothing,1307.16,16
2023-06-08,Dress,Clothing,798.49,12
2023-06-08,Blender,Home & Kitchen,740.17,15
